geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
16800,-21.150469238685904,-51.10454596767017,mirandopolis,SP
89814,-27.124290954337333,-52.616415998715375,chapeco,SC
68701,-1.2007363579746213,-47.17012380646359,capanema,PA
91170,-29.999963313354623,-51.099539415534124,porto alegre,RS
12243,-23.20414980599,-45.89192836733221,são josé dos campos,SP
11089,-23.93912569080736,-46.36979243464706,santos,SP
50900,-8.091221514429929,-34.9445912113155,recife,PE
8041,-23.51702855643448,-46.44369147236637,sao paulo,SP
37490,-21.88665096378816,-45.59292299841668,sao goncalo do sapucai,MG
74565,-16.668496171972674,-49.40758647702999,goiânia,GO
13506,-22.4066125434244,-47.55379049999999,rio claro,SP
72880,-16.08933436478096,-47.94083547402101,cidade ocidental,GO
96400,-31.331202875926795,-54.102442480994846,bage,RS
11740,-24.18291182292688,-46.81849641978764,itanhaem,SP
9051,-23.682450520947587,-46.55171361532688,santo andre,SP
39880,-17.08823217263441,-40.93325814375438,aguas formosas,MG
20561,-22.92100818096827,-43.26049301304173,rio de janeiro,RJ
36400,-20.66657399999999,-43.78444649999999,conselheiro lafaiete,MG
99025,-28.256657514183605,-52.426872763348726,passo fundo,RS
85905,-24.720924491191592,-53.74385079670751,toledo,PR
6608,-23.531898400316297,-46.91459519372427,jandira,SP
90160,-30.043797094923097,-51.2259503896335,porto alegre,RS
13387,-22.786451089475328,-47.27790738731403,nova odessa,SP
20710,-22.90918506327548,-43.27760382514858,rio de janeiro,RJ
39403,-16.74455964723873,-43.87841723397196,montes claros,MG
34012,-19.979127657174445,-43.93773827204904,nova lima,MG
88165,-27.469009457803075,-48.6646226321552,biguacu,SC
38401,-18.894067993623363,-48.30096708451151,uberlandia,MG
39740,-18.770426789498547,-42.934503186267335,guanhaes,MG
35162,-19.47682409186912,-42.56085069262503,ipatinga,MG
3881,-23.510185790118943,-46.48866590838716,sao paulo,SP
54800,-8.118678968597294,-35.10552949019876,moreno,PE
38181,-19.572142108708373,-46.94201255687663,araxa,MG
39680,-17.694274833656813,-42.5123559254456,capelinha,MG
24340,-22.945466587021688,-43.03659099140167,niteroi,RJ
88521,-27.78296638856828,-50.29313079378496,lages,SC
93800,-29.639163885078457,-51.0029217344588,sapiranga,RS
78055,-15.555319998702371,-56.04086099021595,cuiaba,MT
35930,-19.80655120433743,-43.17714729750659,joao monlevade,MG
41706,-12.978272764998236,-38.42801311347269,salvador,BA
25720,-22.43676383915869,-43.14382974427956,petrópolis,RJ
88062,-27.60053584401869,-48.46688824548447,florianopolis,SC
37010,-21.56069755581044,-45.44290830386859,varginha,MG
80520,-25.40830029856973,-49.28099104297977,curitiba,PR
35570,-20.45389874775672,-45.44081116602393,formiga,MG
54450,-8.20574411738233,-34.93231274449072,jaboatao dos guararapes,PE
8461,-23.561181607753863,-46.40247133304494,sao paulo,SP
62160,-3.6768539999999454,-40.73432299999996,coreaú,CE
24743,-22.84513402673925,-42.99441634382776,sao goncalo,RJ
29830,-18.70347539006411,-40.39180040523532,nova venecia,ES
35501,-20.151828568676653,-44.89126766178346,divinopolis,MG
28915,-22.857072651051727,-41.9951377136087,cabo frio,RJ
65730,-4.867631125468733,-44.36478292176604,santo antonio dos lopes,MA
12010,-23.03210930718785,-45.56023833984806,taubaté,SP
28634,-22.217555412254207,-42.5178225,nova friburgo,RJ
12232,-23.267052507033984,-45.87340914448098,sao jose dos campos,SP
95880,-29.51774551595593,-51.956153889405,estrela,RS
30441,-19.93529819565479,-43.95471616971552,belo horizonte,MG
36420,-20.50993065938846,-43.70628169030897,ouro branco,MG
65292,-1.794656999999944,-46.21743799999996,boa vista do gurupi,MA
14030,-21.183010701079134,-47.83446838190318,ribeirão preto,SP
85760,-25.67210315469476,-53.80238280925468,capanema,PR
72640,-15.91849221766511,-48.05861267417895,brasilia,DF
5629,-23.60239246073055,-46.728596844711184,sao paulo,SP
60325,-3.725161292255765,-38.54670551457096,fortaleza,CE
86801,-23.553563271448905,-51.48130153811411,apucarana,PR
14815,-21.949442004482943,-48.00321689638575,ibaté,SP
9820,-23.74314035336102,-46.55134895193353,sao bernardo do campo,SP
76230,-16.432003184876024,-51.81822369728535,piranhas,GO
80440,-25.4387255061941,-49.29319084707328,curitiba,PR
56160,-7.712009261245977,-39.618306452851655,granito,PE
71882,-15.914099819758972,-48.04701404000252,brasilia,DF
70754,-15.7543875,-47.88837675,brasilia,DF
22795,-22.871443166910858,-43.515748987965736,rio de janeiro,RJ
40323,-12.956502650971627,-38.485208722771056,salvador,BA
39860,-17.85039281508454,-40.35840212900244,nanuque,MG
90010,-30.03333150043269,-51.23197305981301,porto alegre,RS
13212,-23.18392596779968,-47.00638135884945,jundiai,SP
1307,-23.551525372468102,-46.65284830766344,sao paulo,SP
12244,-23.201782397166617,-45.954676403831705,são josé dos campos,SP
11055,-23.96765273659768,-46.33045917707313,santos,SP
4256,-23.63063343621976,-46.59227493621975,sao paulo,SP
17540,-22.43994268567211,-49.92620222419107,ocaucu,SP
3168,-23.55404227061568,-46.59513499056492,sao paulo,SP
15150,-20.77943303137053,-49.70816949397639,monte aprazivel,SP
29902,-19.38178703622734,-40.0608792622003,linhares,ES
11630,-23.822676437286024,-45.36032519897294,ilhabela,SP
89291,-26.273848853593343,-49.39061477239853,sao bento do sul,SC
18110,-23.539247004112656,-47.46556806439276,votorantim,SP
74705,-16.67367076025664,-49.22348663202619,goiania,GO
17204,-22.288469050298843,-48.57866902129445,jau,SP
29153,-20.30655904949356,-40.37011404540152,cariacica,ES
30310,-19.95024582263841,-43.92385539549318,belo horizonte,MG
19026,-22.09976129227092,-51.41833090676518,presidente prudente,SP
92323,-29.922570471002324,-51.19970512101102,canoas,RS
37170,-21.10393929616924,-45.56063688804947,boa esperanca,MG
23550,-22.9289751942698,-43.69858382806276,rio de janeiro,RJ
35984,-19.78456105029364,-42.6957831586671,dionisio,MG
28930,-22.96955519632733,-42.03009680311989,arraial do cabo,RJ
98200,-28.63233545545808,-53.10059737224224,ibiruba,RS
24802,-22.82333746667385,-42.89135176292034,itaborai,RJ
3117,-23.56093866239229,-46.59312722367991,sao paulo,SP
6835,-23.674969113889752,-46.846365311844245,embu das artes,SP
13502,-22.42858411424479,-47.58110076674035,rio claro,SP
88090,-27.58673428587912,-48.60212798626576,florianopolis,SC
15880,-20.969442,-49.03604549999999,tabapua,SP
17280,-22.341819952886496,-48.760812104546496,pederneiras,SP
30690,-19.97893073602912,-44.05300734024979,belo horizonte,MG
59695,-5.074974599528998,-37.61270153460494,baraúna,RN
14720,-21.12102036200276,-48.44902742519694,taiuva,SP
6540,-23.459057253164406,-46.88081639064024,santana de parnaíba,SP
30666,-20.01689001526345,-44.02627105635057,belo horizonte,MG
12232,-23.10399080979427,-45.9415395,sao jose dos campos,SP
71880,-15.904745999999992,-48.04304625,brasilia,DF
47802,-12.154191952450937,-44.970631445075234,barreiras,BA
35171,-19.51161597468782,-42.61045520858296,coronel fabriciano,MG
13330,-23.08684251416608,-47.217766320251215,indaiatuba,SP
65645,-5.519959107672082,-43.200452195155655,matoes,MA
37925,-20.470644421828275,-45.96187064041004,piumhi,MG
9812,-23.721497474897465,-46.57453161226846,sao bernardo do campo,SP
15801,-21.13865143963872,-48.99041073258697,catanduva,SP
31010,-19.91467177629982,-43.91186039064573,belo horizonte,MG
7500,-23.32116595973585,-46.23136189244334,santa isabel,SP
91900,-30.09765321233187,-51.24683885429047,porto alegre,RS
63100,-7.229717781591588,-39.405423961594565,crato,CE
75460,-16.408651554066854,-49.214304,neropolis,GO
45821,-16.36660499136994,-39.58624222307645,eunápolis,BA
8021,-23.497371,-46.42997402164007,sao paulo,SP
33115,-19.799112747605253,-43.90947987218159,santa luzia,MG
6721,-23.64874559394658,-46.98875874369546,cotia,SP
95970,-29.15504527364004,-51.8634494864566,mucum,RS
22640,-23.000720318320337,-43.32978568100244,rio de janeiro,RJ
23570,-22.913316137370977,-43.67702558589651,rio de janeiro,RJ
13660,-21.868455765004736,-47.4737878440658,porto ferreira,SP
89980,-26.395179285424387,-53.08091282213639,campo ere,SC
37310,-21.94994012590277,-44.19020917613282,bom jardim de minas,MG
2216,-23.493913889260764,-46.57940198987245,sao paulo,SP
92500,-30.08964051067581,-51.32540253136361,guaiba,RS
12030,-23.033035134673213,-45.564134676285576,taubate,SP
88900,-28.93225804833484,-49.48583518015125,ararangua,SC
26086,-22.728376198001424,-43.521638884017705,nova iguacu,RJ
81730,-25.508876670366043,-49.225695251051214,curitiba,PR
39520,-15.745184156341134,-43.02918991304265,porteirinha,MG
95860,-29.7873155251012,-51.86072610040478,taquari,RS
24436,-22.822299793784268,-43.07066296339302,sao goncalo,RJ
31210,-19.90938783319865,-43.9431971379479,belo horizonte,MG
9070,-23.64022995974959,-46.54302505842803,santo andre,SP
59132,-5.730889592484394,-35.23737835866659,natal,RN
88904,-28.95059779864404,-49.503844746236325,araranguá,SC
82510,-25.39721463252354,-49.241638839431054,curitiba,PR
3689,-23.52989674854291,-46.480487762421376,são paulo,SP
41760,-12.990876338882805,-38.446220069248085,salvador,BA
14021,-21.21751036164807,-47.78095695920132,ribeirao preto,SP
15108,-20.65572655235786,-49.38539298949853,ipiguá,SP
39401,-16.728467940879476,-43.874798029141886,montes claros,MG
18150,-23.660175605792386,-47.21401787533465,ibiúna,SP
88850,-28.72820458361028,-49.47130154868075,forquilhinha,SC
19840,-22.623993265595487,-50.66927091700142,maracai,SP
15960,-21.18789849170873,-48.78513070900426,ariranha,SP
39529,-15.999937755326792,-43.04719892144334,riacho dos machados,MG
5421,-23.56603738550985,-46.691227016648426,sao paulo,SP
28907,-22.888466017509543,-42.02320441326442,cabo frio,RJ
7600,-23.31057211657808,-46.55523216810745,mairipora,SP
8330,-23.610396803220027,-46.45987286955392,sao paulo,SP
18025,-23.52514295697964,-47.44740505176293,sorocaba,SP
39402,-16.738175820639153,-43.858200308498304,montes claros,MG
65400,-4.456735351561335,-43.88951140243549,codo,MA
29308,-20.842173039889737,-41.121458044154366,cachoeiro de itapemirim,ES
4730,-23.643950524396207,-46.71893143234219,sao paulo,SP
12940,-23.115198656673787,-46.556512187893176,atibaia,SP
15015,-20.818901549318376,-49.39470079099121,sao jose do rio preto,SP
31310,-19.87317844463038,-43.98067375768949,belo horizonte,MG
78515,-10.628161846447972,-55.71320953869061,nova canaa do norte,MT
88015,-27.58692396725141,-48.54488919164408,florianopolis,SC
88062,-27.625926604766622,-48.48014656036129,florianopolis,SC
28621,-22.32015955569616,-42.54934796859571,nova friburgo,RJ
38280,-19.720480518155984,-50.195155659779296,iturama,MG
6529,-23.40089980099833,-46.88237360560334,santana de parnaiba,SP
37928,-20.24524703964676,-46.36783515531905,sao roque de minas,MG
17506,-22.20798225606252,-49.955246146868745,marilia,SP
57010,-9.63923468559426,-35.71168550280043,maceio,AL
96470,-31.579000194127204,-53.37793757913614,pinheiro machado,RS
28015,-21.76692017821204,-41.30778973379738,campos dos goytacazes,RJ
97015,-29.687244630992964,-53.81153032057808,santa maria,RS
13181,-22.85599695920133,-47.18121671940099,sumare,SP
5059,-23.533827411881795,-46.71294325200536,sao paulo,SP
35058,-18.84394967209217,-41.95217701960924,governador valadares,MG
30870,-19.903800394396647,-44.014479988343226,belo horizonte,MG
4119,-23.59163147821568,-46.63338224562872,sao paulo,SP
4777,-23.688970228980285,-46.69732712585846,sao paulo,SP
89050,-26.903533794643245,-49.05289498980087,blumenau,SC
71691,-15.905711306420468,-47.770218947616456,brasilia,DF
65238,-2.6496622049576897,-44.8956459208118,palmeirandia,MA
14701,-20.95308930863427,-48.48874889756281,bebedouro,SP
47640,-13.386856385456806,-44.20061793605531,santa maria da vitória,BA
89027,-26.98662013266778,-49.077721985977306,blumenau,SC
64640,-6.984503965356607,-41.22569171016278,santo antonio de lisboa,PI
82840,-25.402334019418387,-49.204201127676114,curitiba,PR
13844,-22.38325208601909,-46.95442012373005,mogi guaçu,SP
14701,-20.95494422748853,-48.48103427253838,bebedouro,SP
9971,-23.72936454674262,-46.61816283680533,diadema,SP
78250,-15.2327294560536,-59.33569872629967,pontes e lacerda,MT
4151,-23.621557568959613,-46.62733888190317,sao paulo,SP
35058,-18.842360800711354,-41.951169990828745,governador valadares,MG
78300,-14.625120834368431,-57.50320507551425,tangara da serra,MT
5428,-23.565616658895493,-46.69818192007612,sao paulo,SP
27946,-22.36416911380001,-41.79198876535558,macaé,RJ
81220,-25.46735886150384,-49.33027393450282,curitiba,PR
28894,-22.510786427179703,-41.946779145314366,rio das ostras,RJ
12245,-23.209926580068124,-45.89287949125742,sao jose dos campos,SP
6065,-23.55593068942237,-46.791107371083136,osasco,SP
14400,-20.544819922609125,-47.39989598489994,franca,SP
99400,-28.72627954457464,-52.84740635539945,espumoso,RS
35164,-19.46048200943505,-42.5530248687172,ipatinga,MG
91030,-30.006702838190314,-51.17525325688143,porto alegre,RS
48730,-11.56323702029924,-39.283548656562864,conceição do coité,BA
29703,-19.52620514493657,-40.63832599147713,colatina,ES
86975,-23.51389484472956,-51.68526830244335,mandaguari,PR
13360,-22.981762959749588,-47.4888885509262,capivari,SP
9620,-23.66661868056424,-46.571143448092826,sao bernardo do campo,SP
6703,-23.595684463788963,-46.90651048404407,cotia,SP
14840,-21.36823108207006,-48.242559540586896,guariba,SP
97502,-29.752619369081536,-57.0788644329175,uruguaiana,RS
4301,-23.63322779156327,-46.62749364210282,sao paulo,SP
5767,-23.636693270508538,-46.76323772401184,sao paulo,SP
98804,-28.314774,-54.25417575,santo angelo,RS
35032,-18.86638952886985,-41.96347235311102,governador valadares,MG
76160,-16.20045094407296,-50.31238143960572,sanclerlândia,GO
85025,-25.39332438776021,-51.49321528434989,guarapuava,PR
55900,-7.560084678313866,-34.99621976380636,goiana,PE
45987,-17.531940580424116,-39.7311235318401,teixeira de freitas,BA
90050,-30.034939200675105,-51.22586260949849,porto alegre,RS
8330,-23.61829903358529,-46.47395694240868,são paulo,SP
27211,-22.48654295697964,-44.07568969539499,volta redonda,RJ
37965,-21.02252028217391,-46.745090449536384,jacui,MG
58580,-7.543352999999946,-36.74621149999996,serra branca,PB
88354,-27.10631884045704,-48.93197433706633,brusque,SC
58375,-7.307725791571006,-35.476176096000806,mogeiro,PB
80730,-25.43097038412488,-49.29575889286744,curitiba,PR
88375,-26.83384365368937,-48.740071144483146,navegantes,SC
27920,-22.410591190011072,-41.81059147113353,macae,RJ
26600,-22.60253017965376,-43.69839991400755,paracambi,RJ
5413,-23.563172807663427,-46.67890425021634,sao paulo,SP
45075,-14.83240101365212,-40.85963419673299,vitoria da conquista,BA
20540,-22.920704654452088,-43.22996140019638,rio de janeiro,RJ
26112,-22.75830128024299,-43.4013808201697,belford roxo,RJ
50710,-8.048526813083622,-34.91134219619016,recife,PE
89218,-26.27326749708581,-48.86425286081135,joinville,SC
91790,-30.156390156818023,-51.14305700903103,porto alegre,RS
85485,-25.4242857995586,-53.18477719296091,tres barras do parana,PR
35501,-20.137128564179847,-44.90563771144936,divinopolis,MG
25060,-22.76110161895989,-43.3014444557998,duque de caxias,RJ
14402,-20.53690764318433,-47.357911854001486,franca,SP
76160,-16.213070071556803,-50.29878171869389,sanclerlandia,GO
49100,-10.929448570228358,-37.119481277053175,sao cristovao,SE
13141,-22.783555512863472,-47.17421495782505,paulínia,SP
7600,-23.41578766368615,-46.65139974829917,mairipora,SP
24020,-22.89836846601067,-43.12870540576497,niteroi,RJ
32042,-19.851037559636268,-44.03154451494165,contagem,MG
88130,-27.631784354728804,-48.64931539423444,palhoça,SC
89240,-26.25107447814141,-48.629537694098566,sao francisco do sul,SC
55560,-8.812109827971767,-35.1984538858031,barreiros,PE
83206,-25.52460658711789,-48.51956432767777,paranagua,PR
48110,-12.377393551314691,-38.384272082177645,catu,BA
20261,-22.92852416680135,-43.20807458907049,rio de janeiro,RJ
60010,-3.7209701461781006,-38.54682,fortaleza,CE
87080,-23.41853454269664,-51.95580331608001,maringá,PR
9061,-23.64790246378896,-46.562101962808015,santo andre,SP
83601,-25.454947648731075,-49.538421231298834,campo largo,PR
15200,-21.06172721331835,-49.67272557368174,jose bonifacio,SP
35280,-18.56266090495779,-41.23440053891534,itabirinha,MG
26291,-22.790889,-43.544394,nova iguaçu,RJ
1244,-23.55507490368748,-46.66456260367009,sao paulo,SP
13348,-23.12988417140722,-47.240458440613374,indaiatuba,SP
95059,-29.10566412812352,-51.12174948054224,caxias do sul,RS
14050,-21.26827737716076,-47.82215508158469,ribeirao preto,SP
71693,-15.791757662240334,-47.84568111451667,brasília,DF
15061,-20.80226709594452,-49.34863732355739,sao jose do rio preto,SP
38183,-19.60517423635017,-46.93881354363466,araxa,MG
3460,-23.57009270110023,-46.51088216785589,sao paulo,SP
24210,-22.90157712927916,-43.12294962308657,niteroi,RJ
35410,-20.362959,-43.67351924999999,cachoeira do campo,MG
36325,-21.11890056016044,-44.16663348284372,tiradentes,MG
11702,-24.008499188181617,-46.43552078711986,praia grande,SP
64490,-6.238232282339252,-42.68904121911828,regeneracao,PI
15720,-20.417928193028075,-50.76216352840781,palmeira d'oeste,SP
44066,-12.23380111295539,-38.93246365948535,feira de santana,BA
75085,-16.286160321237073,-48.92249911920722,anapolis,GO
27335,-22.545456474609,-44.11440330599,barra mansa,RJ
22070,-22.979626386894832,-43.1895221594724,rio de janeiro,RJ
